id,race,region,sex,degree,sibs,wrkstat,childs,hompop,earnrs,adults,educ,marital,happy,income,age,sei,maeduc,pasei,agekdbrn,paeduc,hapunhap,trust
1799,1,6,1,0,0,1,1,3,2,2,11,5,2,11,24,34.2,9,35.1,23,12,0,0
1801,1,6,1,0,0,3,3,5,1,2,7,1,2,12,28,45.4,12,-1,18,97,2,2
1802,1,6,1,1,4,1,0,2,2,2,14,1,2,12,61,37.3,16,97.2,0,19,2,1
1803,1,6,1,0,7,1,6,3,1,2,11,1,2,7,44,43.3,98,52.5,20,98,2,2
1805,1,6,1,0,4,1,2,2,2,2,11,1,2,12,48,37.3,12,32.3,20,12,0,0
1807,1,6,1,1,0,1,3,4,1,1,12,3,2,12,41,32.3,12,86.6,28,18,0,0
1809,1,6,1,1,3,1,0,1,1,1,12,5,1,12,20,45.3,16,48.5,0,12,0,0
1811,1,6,1,1,4,3,1,1,1,1,12,3,2,13,61,28.6,12,31.5,36,98,0,0
1814,1,4,1,1,2,1,0,3,1,2,12,1,2,12,34,73.3,12,31.5,0,5,0,0
1816,1,4,1,1,1,1,0,1,1,1,13,5,1,12,35,33.3,15,39.4,0,8,2,2
1817,3,4,1,0,12,1,2,4,2,2,4,1,2,12,26,26.4,0,73.3,20,0,1,2
1818,3,4,1,0,3,1,0,1,1,1,6,4,1,11,37,29.2,4,37.3,0,6,0,0
1820,2,4,1,1,1,2,1,1,1,1,12,5,2,1,60,34.3,97,37.3,98,98,0,0
1821,2,4,1,1,3,2,0,1,1,1,12,5,3,11,45,29.3,11,-1,0,97,2,2
1822,1,4,1,1,13,5,0,1,0,1,12,3,2,11,63,45.8,12,37.3,0,5,0,0
1825,2,4,1,0,5,8,3,1,0,1,11,3,3,5,61,31.5,97,31.5,20,98,3,2
1827,1,4,1,0,5,1,4,1,1,1,8,4,3,5,41,28.4,98,-1,21,97,3,2
1828,1,4,1,1,4,5,5,2,1,2,12,1,2,12,62,49.6,6,37.3,20,6,1,2
1833,1,4,1,0,6,1,2,2,2,2,8,1,2,9,59,37.3,11,49.6,23,5,1,2
1837,2,4,1,1,4,2,2,1,1,1,12,2,2,10,62,43.4,14,-1,26,97,1,2
1842,1,6,1,1,7,5,2,1,0,1,13,3,2,4,57,50.7,98,48.5,18,8,2,2
1843,1,6,1,1,1,7,0,1,1,1,12,5,2,7,50,32.3,12,-1,0,97,2,1
1844,1,6,1,1,10,1,3,2,2,2,12,1,3,12,55,55.3,6,31.5,21,13,1,2
1847,3,6,1,1,10,1,4,5,2,2,13,3,1,9,27,35.1,10,-1,18,12,1,1
1848,1,6,1,2,0,5,2,2,0,2,14,1,1,9,66,50.5,9,63.5,21,12,1,2
1850,1,6,1,1,1,1,0,1,1,1,19,5,2,12,37,42.2,16,42.5,0,12,0,0
1852,1,6,1,1,3,1,1,1,1,2,13,5,2,12,26,29.4,97,53.1,25,12,1,2
1856,1,6,1,3,1,1,3,3,2,2,17,1,1,12,57,69.7,14,86.5,26,16,1,2
1857,3,6,1,3,1,1,1,2,2,2,16,1,2,12,28,37.3,12,37.3,26,12,1,2
1858,1,6,1,0,9,1,1,2,1,2,9,1,3,9,44,29.4,12,-1,34,12,2,2
1859,1,6,1,2,2,1,1,3,2,2,14,1,1,12,28,27.7,14,49.6,26,14,1,2
1862,1,5,1,1,5,1,6,3,1,2,12,3,2,12,41,31.5,15,28.4,18,12,0,0
1863,1,5,1,1,1,1,2,3,2,3,10,1,1,12,58,29.2,7,27.7,19,5,2,1
1865,2,5,1,1,4,1,0,6,5,3,13,5,2,12,19,35.1,13,29.5,0,11,0,0
1868,1,5,1,1,4,1,0,2,1,2,12,1,1,12,54,32.3,11,49.6,0,8,1,2
1870,1,5,1,1,5,1,3,2,1,2,12,1,1,12,62,63.5,98,38.2,20,8,0,0
1876,1,5,1,1,2,1,6,2,2,2,13,1,2,12,65,28.4,12,64.1,25,12,0,0
1877,1,5,1,1,1,1,5,2,2,2,12,1,2,12,61,45.2,8,64.1,22,12,0,0
1878,1,5,1,1,1,5,3,2,0,2,12,1,3,12,76,48.5,98,37.3,23,8,0,0
1879,1,5,1,1,5,1,3,2,2,2,12,1,2,12,55,29.2,8,24.2,27,6,0,0
1882,1,5,1,2,2,1,2,2,1,2,15,1,1,12,67,73.9,8,37.3,21,8,1,1
1883,1,5,1,1,4,1,1,2,2,2,12,3,2,11,41,29.2,98,-1,24,97,2,2
1884,1,5,1,1,3,1,1,1,2,1,12,1,2,12,49,31.3,12,38.2,22,9,0,0
1885,1,5,1,1,5,1,2,2,1,2,12,3,2,12,45,29.4,16,-1,21,15,2,2
1886,1,5,1,2,1,1,0,4,2,2,14,5,1,12,32,48.5,12,32.3,0,12,0,0
1887,1,5,1,1,4,1,2,2,1,2,13,3,2,12,38,40.9,13,32.3,20,98,2,2
1888,1,5,1,0,8,2,2,2,1,2,11,1,2,12,60,62.5,98,32.7,28,98,1,1
1889,1,5,1,2,6,5,3,2,2,2,14,1,1,12,50,-1,12,-1,21,97,0,0
1890,1,6,1,1,2,5,2,2,1,1,15,2,1,12,65,68.8,12,62.5,30,13,1,1
1891,1,6,1,1,2,1,0,2,2,2,11,1,2,12,44,63.5,14,63.5,0,16,2,2
1893,1,6,1,1,4,5,5,4,1,4,14,1,2,12,54,38.1,12,-1,21,97,1,2
1899,1,6,1,1,4,2,0,1,1,1,12,3,1,12,64,32.7,6,32.7,0,8,1,2
1901,1,6,1,1,4,1,3,3,3,3,13,1,1,12,55,37.3,10,37.3,28,8,0,0
1903,1,6,1,1,1,7,0,3,3,3,17,5,1,12,27,45.3,13,36.5,0,11,0,0
1905,1,6,1,0,13,1,6,3,3,3,9,1,3,12,53,22.7,6,37.3,23,2,0,0
1906,1,6,1,3,2,1,4,5,2,3,16,1,1,12,47,46.7,9,48.8,23,12,1,1
1909,3,4,1,1,2,4,4,6,6,2,15,1,2,12,36,61.9,97,63.5,20,12,1,1
1911,1,4,1,3,4,1,1,3,1,2,16,1,2,12,30,-1,20,63.2,28,15,1,2
1913,1,4,1,1,2,1,1,4,1,2,14,5,2,12,31,42.2,98,31.5,30,98,2,2
1915,2,4,1,3,14,1,3,4,2,2,16,1,1,12,35,53.9,12,29.5,23,12,2,2
1920,1,4,1,1,4,1,0,5,2,4,14,1,2,9,43,29,11,-1,0,97,0,0
1922,1,4,1,1,5,1,0,1,1,1,13,4,2,6,38,29.2,12,-1,0,97,2,1
1926,1,4,1,1,0,5,2,3,2,2,12,1,1,11,67,48.8,98,-1,28,97,1,1
1931,1,7,1,3,7,2,2,4,1,2,16,1,2,11,27,63.5,16,78.5,22,16,2,1
1932,3,7,1,2,1,6,0,2,1,2,14,1,1,98,33,62.5,15,63.5,0,18,0,0
1933,1,7,1,1,0,6,0,3,2,3,15,5,1,13,21,-1,14,80,0,12,1,2
1935,1,7,1,1,4,5,7,1,0,1,12,4,2,12,83,63.2,98,44.7,22,12,0,0
1937,1,7,1,1,3,2,2,4,1,2,15,3,2,12,34,28.6,12,49.6,19,12,2,2
1940,1,7,1,0,6,2,0,1,1,1,11,3,1,11,51,34.2,12,27.7,0,9,0,0
1943,1,7,1,3,4,2,3,3,3,2,16,1,2,12,58,-1,12,26.9,29,12,2,1
1944,1,7,1,1,4,1,0,2,2,2,13,1,1,10,24,32.3,12,69.7,0,12,1,1
1948,1,7,1,3,1,1,4,6,2,2,17,1,2,12,36,76.3,12,27.7,26,12,2,2
1950,1,8,1,1,3,5,2,1,0,1,14,2,1,12,64,93.3,10,31.4,23,4,2,1
1951,1,8,1,1,5,1,2,3,3,2,12,1,2,12,43,63.5,12,44.7,23,11,0,0
1952,1,8,1,1,3,1,3,4,5,3,12,1,1,12,51,26.9,12,-1,25,97,0,0
1954,1,8,1,1,2,1,1,2,1,1,11,5,2,10,37,44.7,18,31.5,23,12,2,2
1957,1,8,1,3,4,1,1,1,1,1,16,5,1,10,64,38.9,12,50.5,28,12,1,1
1958,1,8,1,0,5,1,3,3,1,3,12,1,2,12,36,39.7,3,26.5,26,6,2,2
1959,1,8,1,1,5,2,2,1,1,1,16,3,1,12,68,31.5,8,50.7,28,8,1,1
1960,1,8,1,1,8,1,2,1,1,1,12,3,1,12,62,28.4,12,28.6,28,8,0,0
1962,1,8,1,2,4,1,3,5,2,2,14,1,1,12,26,64.1,16,32.7,16,12,1,1
1966,1,8,1,3,2,8,2,2,0,2,16,1,1,12,89,-1,12,37.3,32,4,1,3
1970,1,1,1,1,0,1,0,2,2,2,12,5,2,12,20,36.2,12,-1,0,97,2,2
1973,1,8,1,1,0,1,1,2,2,2,14,5,2,12,21,29.5,13,-1,20,97,0,0
1974,1,8,1,1,3,6,0,4,2,3,12,5,2,12,19,-1,13,-1,0,97,2,1
1975,2,8,1,1,7,2,0,2,1,2,13,5,3,10,22,37.3,16,-1,0,97,4,2
1979,1,8,1,1,3,1,1,3,2,2,13,3,2,12,34,83.7,13,-1,22,12,0,0
1982,1,8,1,3,1,1,0,1,1,1,16,3,2,12,31,66.1,97,45.7,0,16,0,0
1983,1,4,1,1,4,5,1,2,0,2,12,1,1,11,79,53.9,12,76.4,35,12,1,2
1989,2,4,1,1,2,7,0,4,3,3,11,5,2,12,23,50.3,12,-1,0,97,0,0
2000,1,2,1,1,9,1,1,3,3,3,14,1,2,12,49,52.4,12,63.2,31,12,2,2
2005,2,4,1,2,1,1,0,4,4,4,13,1,1,12,38,38.5,12,27.7,0,6,0,0
2006,2,5,1,4,3,1,0,2,1,2,18,5,2,12,36,76.3,10,87.4,0,18,2,2
2008,2,4,1,1,6,8,2,4,2,2,12,1,1,12,30,35.1,9,-1,26,97,1,2
2019,2,6,1,1,5,1,2,3,3,2,12,5,2,11,19,27.5,97,26.9,17,14,1,2
2021,1,4,1,1,5,1,4,2,2,2,12,3,2,12,49,35.4,11,32.3,19,9,2,2
5,2,1,2,1,2,1,2,3,1,1,12,4,2,12,37,29.3,12,34.3,32,12,0,0
7,2,1,2,1,2,2,0,5,4,4,12,5,2,13,21,33.1,16,28.6,0,16,1,2
8,2,1,2,1,6,1,1,5,3,3,12,5,1,98,36,76.4,12,37.3,21,98,2,2
9,2,1,2,1,3,1,1,1,1,1,14,2,3,13,48,80.9,8,37.3,27,8,0,0
10,2,1,2,0,12,8,1,1,0,1,9,3,3,13,56,36.5,9,72,17,98,3,2
13,1,1,2,3,1,5,1,2,0,1,18,9,1,11,62,80.3,12,29.8,44,12,2,1
15,2,1,2,3,2,4,0,1,0,1,16,5,2,13,58,50.5,12,50.2,0,14,2,2
16,3,1,2,4,2,7,4,6,1,2,18,1,2,98,34,87,0,-1,27,16,0,0
18,1,1,2,1,8,7,4,6,2,2,13,1,1,12,33,63.5,16,76.3,20,12,1,2
22,1,1,2,0,12,1,3,3,2,2,12,3,2,12,61,36.1,5,27.2,20,98,2,1
23,1,1,2,1,3,7,2,2,2,2,12,1,2,12,63,29,97,49.6,20,10,2,2
24,1,1,2,1,4,5,2,4,0,3,13,1,2,13,74,76.4,12,40.9,23,98,0,0
25,1,1,2,1,5,7,3,1,0,1,13,2,2,98,70,-1,12,38.2,22,98,2,1
26,1,1,2,1,4,7,2,4,1,2,12,1,1,98,38,39.6,12,44.7,35,98,1,1
31,1,1,2,4,1,5,0,1,1,1,18,5,9,12,78,92.3,0,33.9,0,0,2,1
32,3,1,2,1,11,1,2,3,2,2,12,1,2,13,54,30.8,10,44.7,25,10,0,0
34,1,1,2,1,4,1,2,1,1,1,12,1,1,11,66,20.1,98,25.5,19,98,0,0
36,1,1,2,3,2,1,0,1,1,1,16,5,2,12,37,63.5,12,25.9,0,6,2,1
37,3,1,2,3,1,1,1,3,2,2,16,1,1,13,30,50.7,12,-1,21,97,0,0
38,1,1,2,2,3,2,2,4,4,4,14,1,2,13,53,37.4,16,93.3,28,18,0,0
39,1,1,2,3,1,5,1,2,0,2,16,1,1,13,78,26.4,12,86,32,17,1,1
40,3,1,2,3,2,6,0,2,1,2,16,1,1,12,38,84.7,15,67,0,16,0,0
41,3,1,2,1,5,5,2,2,1,2,14,1,2,13,64,50.7,6,37.3,24,6,2,1
42,1,1,2,1,5,7,4,2,1,2,10,1,1,13,60,32.4,10,38.1,17,11,0,0
43,1,1,2,1,1,1,2,2,2,2,13,3,2,13,55,63.5,12,-1,15,97,2,2
44,1,1,2,3,1,1,0,2,2,2,16,1,1,13,28,60.4,5,34.3,0,3,1,2
45,2,1,2,1,5,7,7,6,0,1,15,5,2,98,46,63.5,98,-1,18,97,2,2
47,1,1,2,4,3,1,0,1,1,1,20,5,2,12,55,82.7,14,85.1,0,20,0,0
48,1,1,2,3,1,1,2,4,2,2,16,1,1,12,39,50.7,18,88.8,29,18,1,2
49,1,1,2,1,1,3,2,3,1,3,14,5,3,11,39,29.8,11,48.5,29,16,4,2
51,1,1,2,3,2,1,2,2,2,2,16,1,2,12,60,68.1,12,63.5,29,12,2,2
52,1,1,2,2,3,2,2,4,2,2,14,1,1,12,34,64.2,12,96,29,19,1,1
53,1,1,2,3,2,8,3,2,2,2,16,1,2,12,53,60.6,16,67,27,12,2,1
55,1,1,2,4,1,1,2,3,2,2,16,1,2,12,42,53.3,12,29.4,31,12,1,2
59,2,1,2,3,3,5,3,1,1,1,16,3,3,12,67,82.7,8,32.4,25,16,2,1
65,1,1,2,4,2,5,2,1,0,1,19,4,2,13,62,78.5,12,86.5,22,16,2,1
68,1,1,2,1,6,5,1,2,0,2,12,1,2,13,65,36.5,98,34.2,23,98,2,2
70,1,1,2,4,0,2,1,3,3,2,18,1,2,12,40,82.7,14,-1,31,97,2,1
71,1,1,2,1,6,4,2,1,1,1,12,3,3,10,45,57.1,11,-1,25,97,0,0
73,1,1,2,3,4,5,2,2,0,2,16,3,1,12,56,40,12,29.5,23,11,1,2
75,1,1,2,1,2,7,2,4,1,2,12,1,2,13,28,39.6,12,58.8,24,16,1,2
76,1,1,2,1,2,5,2,2,0,2,12,1,1,12,64,62.5,10,38.2,20,12,0,0
78,1,1,2,1,1,1,1,2,2,2,12,5,3,12,35,73.6,12,44.7,17,12,1,2
79,1,1,2,1,3,1,3,3,1,9,14,3,2,12,39,63.5,12,50.7,23,12,0,0
80,1,1,2,1,7,1,0,2,2,2,15,3,2,13,47,68.1,98,31.3,0,98,0,0
82,1,1,2,3,1,9,9,1,1,1,16,9,3,13,50,-1,12,-1,99,99,3,3
84,2,1,2,1,3,6,0,6,3,4,13,5,2,12,19,38.9,14,-1,0,97,0,0
86,1,1,2,2,1,3,3,3,3,3,14,1,1,12,51,30.8,16,69.7,22,14,1,2
92,1,1,2,1,0,5,2,2,2,2,12,1,1,13,63,73.6,10,18.5,29,10,0,0
93,1,1,2,1,2,1,2,3,3,3,13,1,2,12,60,63.5,12,48.8,30,12,2,2
96,1,1,2,4,1,1,1,1,1,1,20,3,3,12,57,-1,14,-1,16,14,2,1
97,1,1,2,4,4,1,1,4,2,2,18,1,2,12,48,81.9,18,93.3,35,18,0,0
98,3,1,2,0,5,7,2,4,4,4,8,5,1,12,27,33.1,8,37.3,20,7,1,2
100,1,1,2,1,5,1,3,6,5,5,15,1,2,12,44,38,12,37,20,12,0,0
101,1,1,2,1,4,1,4,1,1,1,12,3,3,12,63,38.4,8,38.2,21,8,2,2
102,1,1,2,1,1,5,2,1,0,1,12,9,1,13,99,76.4,98,30.6,99,98,0,0
103,1,1,2,4,2,8,3,5,2,2,19,1,1,12,35,78.5,12,30.1,30,14,1,2
106,1,1,2,0,3,7,1,1,0,1,10,2,2,10,76,37.7,98,-1,22,98,2,2
108,1,1,2,2,2,1,3,3,3,3,18,1,2,12,41,60.5,12,44.7,15,12,2,2
110,1,1,2,1,1,1,2,1,1,1,12,2,2,12,60,50.7,98,76.4,22,98,2,1
112,1,1,2,4,3,8,3,5,1,2,18,1,1,12,34,80.9,8,63.5,29,8,0,0
113,1,1,2,3,1,2,2,4,2,2,16,1,2,12,34,73.3,16,50.7,29,16,2,2
116,1,1,2,3,9,1,3,4,2,1,16,3,2,12,48,76.4,97,-1,30,18,2,1
118,1,1,2,1,0,5,2,1,0,1,13,2,2,11,81,27.5,12,86,21,16,2,1
